cc_account_no,card_number,transaction_id,card_type,transaction_date,merchant_code,area_of_expense,transaction_amt,transaction_mode
785302014,XXXXXXXXXXXX6237,685302014XXXX623723/09/20181013670911,Platinum,23/9/2019,1013670911,GROCERIES,83334,POS
785302014,XXXXXXXXXXXX7996,685302014XXXX799624/07/20181075611873,Platinum,24/7/2019,1075611873,WITHDRAWAL,79467,ATM
785302014,XXXXXXXXXXXX3685,685302014XXXX368524/12/20181014984366,Platinum,24/12/2019,1014984366,UTILITIES,72135,POS
785302014,XXXXXXXXXXXX5948,685302014XXXX594825/11/20181009882512,Platinum,25/11/2019,1009882512,UTILITIES,16297,POS
785302014,XXXXXXXXXXXX4820,685302014XXXX482026/06/20181041134996,Platinum,26/6/2019,1041134996,TRAVEL,53415,POS
785302014,XXXXXXXXXXXX7776,685302014XXXX777627/10/20181063508009,Platinum,27/10/2019,1063508009,TRAVEL,30657,POS
785302014,XXXXXXXXXXXX6688,685302014XXXX668829/01/20181007406989,Platinum,29/1/2019,1007406989,TRAVEL,40580,POS
785302014,XXXXXXXXXXXX2255,685302014XXXX225529/06/20181100056799,Platinum,29/6/2019,1100056799,UTILITIES,7494,POS
785302014,XXXXXXXXXXXX8917,685302014XXXX891729/07/20181051436250,Platinum,29/7/2019,1051436250,WITHDRAWAL,65960,ATM
785302014,XXXXXXXXXXXX8544,685302014XXXX854431/08/20181040844920,Platinum,31/8/2019,1040844920,FOOD,39318,POS
785302015,XXXXXXXXXXXX3830,685302015XXXX3830431671060641003,Membership,3/8/2019,1060641003,WITHDRAWAL,88617,ATM
785302015,XXXXXXXXXXXX6017,685302015XXXX6017434111036383605,Membership,11/7/2019,1036383605,PETROL PUMPS,16146,POS
785302015,XXXXXXXXXXXX2647,685302015XXXX264713/11/20181075860411,Membership,13/11/2019,1075860411,PETROL PUMPS,12705,POS
785302015,XXXXXXXXXXXX9748,685302015XXXX974814/03/20181061951960,Membership,14/3/2019,1061951960,GROCERIES,52947,POS
785302015,XXXXXXXXXXXX3770,685302015XXXX377014/11/20181074285434,Membership,14/11/2019,1074285434,TRAVEL,68712,POS
785302015,XXXXXXXXXXXX9706,685302015XXXX970619/01/20181067338635,Membership,19/1/2019,1067338635,WITHDRAWAL,76753,ATM
785302015,XXXXXXXXXXXX2450,685302015XXXX245023/05/20181018180082,Membership,23/5/2019,1018180082,WITHDRAWAL,88844,ATM
785302015,XXXXXXXXXXXX2645,685302015XXXX264525/06/20181096622561,Membership,25/6/2019,1096622561,ENTERTAINMENT,67594,POS
785302015,XXXXXXXXXXXX3579,685302015XXXX357926/03/20181068669339,Membership,26/3/2019,1068669339,FOOD,92415,POS
785302015,XXXXXXXXXXXX7963,685302015XXXX796326/06/20181045310637,Membership,26/6/2019,1045310637,GROCERIES,10815,POS
785302015,XXXXXXXXXXXX6087,685302015XXXX608728/02/20181064542180,Membership,28/2/2019,1064542180,WITHDRAWAL,54981,ATM
785302015,XXXXXXXXXXXX3407,685302015XXXX340728/05/20181079596342,Membership,28/5/2019,1079596342,FOOD,49956,POS
785302015,XXXXXXXXXXXX1615,685302015XXXX161528/09/20181040833715,Membership,28/9/2019,1040833715,GROCERIES,12684,POS
785302015,XXXXXXXXXXXX3256,685302015XXXX325629/11/20181011498392,Membership,29/11/2019,1011498392,FOOD,68893,POS
784426779,XXXXXXXXXXXX3084,684426779XXXX3084431041049224921,Platinum,1/4/2019,1049224921,FOOD,68542,POS
784426779,XXXXXXXXXXXX6045,684426779XXXX6045431971069963057,Platinum,4/7/2019,1069963057,UTILITIES,9454,POS
784426779,XXXXXXXXXXXX8636,684426779XXXX8636432311064211604,Platinum,5/11/2019,1064211604,PETROL PUMPS,3737,POS
784426779,XXXXXXXXXXXX4489,684426779XXXX4489432871091964384,Platinum,7/6/2019,1091964384,TRAVEL,80288,POS
784426779,XXXXXXXXXXXX6789,684426779XXXX6789433131026091573,Platinum,8/1/2019,1026091573,UTILITIES,87156,POS
784426779,XXXXXXXXXXXX6939,684426779XXXX6939433781002113735,Platinum,10/5/2019,1002113735,UTILITIES,77144,POS
784426779,XXXXXXXXXXXX7679,684426779XXXX7679433821088983742,Platinum,10/9/2019,1088983742,FOOD,1792,POS
784426779,XXXXXXXXXXXX6215,684426779XXXX6215433841035069510,Platinum,10/11/2019,1035069510,TRAVEL,54339,POS
784426779,XXXXXXXXXXXX9647,684426779XXXX964713/02/20181024374965,Platinum,13/2/2019,1024374965,TRAVEL,75760,POS
784426779,XXXXXXXXXXXX4811,684426779XXXX481113/04/20181024675627,Platinum,13/4/2019,1024675627,PETROL PUMPS,2921,POS
784426779,XXXXXXXXXXXX2889,684426779XXXX288913/09/20181013693771,Platinum,13/9/2019,1013693771,PETROL PUMPS,13877,POS
784426779,XXXXXXXXXXXX8092,684426779XXXX809213/11/20181047297766,Platinum,13/11/2019,1047297766,TRAVEL,68466,POS
784426779,XXXXXXXXXXXX6004,684426779XXXX600415/12/20181019223671,Platinum,15/12/2019,1019223671,TRAVEL,15805,POS
784426779,XXXXXXXXXXXX2086,684426779XXXX208617/09/20181095262706,Platinum,17/9/2019,1095262706,GROCERIES,39651,POS
784426779,XXXXXXXXXXXX1619,684426779XXXX161917/12/20181045798848,Platinum,17/12/2019,1045798848,WITHDRAWAL,9103,ATM
784426779,XXXXXXXXXXXX4392,684426779XXXX439219/01/20181081715535,Platinum,19/1/2019,1081715535,TRAVEL,47589,POS
784426779,XXXXXXXXXXXX2208,684426779XXXX220819/08/20181076255996,Platinum,19/8/2019,1076255996,UTILITIES,54277,POS
784426779,XXXXXXXXXXXX8368,684426779XXXX836820/09/20181021557140,Platinum,20/9/2019,1021557140,GROCERIES,13971,POS
784426779,XXXXXXXXXXXX1468,684426779XXXX146821/10/20181075834280,Platinum,21/10/2019,1075834280,WITHDRAWAL,67357,ATM
784426779,XXXXXXXXXXXX6998,684426779XXXX699822/11/20181010795117,Platinum,22/11/2019,1010795117,FOOD,270,POS
784426779,XXXXXXXXXXXX6606,684426779XXXX660623/07/20181069227664,Platinum,23/7/2019,1069227664,ENTERTAINMENT,88179,POS
784426779,XXXXXXXXXXXX3206,684426779XXXX320624/01/20181072432864,Platinum,24/1/2019,1072432864,UTILITIES,64026,POS
784426779,XXXXXXXXXXXX2081,684426779XXXX208126/01/20181071804092,Platinum,26/1/2019,1071804092,TRAVEL,24177,POS
784426779,XXXXXXXXXXXX6228,684426779XXXX622826/04/20181009050682,Platinum,26/4/2019,1009050682,PETROL PUMPS,18437,POS
784426779,XXXXXXXXXXXX9327,684426779XXXX932726/07/20181033771596,Platinum,26/7/2019,1033771596,FOOD,21963,POS
784426779,XXXXXXXXXXXX2891,684426779XXXX289126/07/20181002697590,Platinum,26/7/2019,1002697590,ENTERTAINMENT,32009,POS
784426779,XXXXXXXXXXXX3761,684426779XXXX376126/10/20181063280147,Platinum,26/10/2019,1063280147,UTILITIES,84587,POS
784426779,XXXXXXXXXXXX7520,684426779XXXX752027/03/20181071832129,Platinum,27/3/2019,1071832129,TRAVEL,35039,POS
784426779,XXXXXXXXXXXX1250,684426779XXXX125027/04/20181053073582,Platinum,27/4/2019,1053073582,PETROL PUMPS,64660,POS
785302023,XXXXXXXXXXXX9308,685302023XXXX9308431021045098411,Membership,1/2/2019,1045098411,FOOD,85974,POS
785302023,XXXXXXXXXXXX3564,685302023XXXX3564431031020620641,Membership,1/3/2019,1020620641,ENTERTAINMENT,39355,POS
785302023,XXXXXXXXXXXX1222,685302023XXXX1222431061061951317,Membership,1/6/2019,1061951317,ENTERTAINMENT,5175,POS
785302023,XXXXXXXXXXXX8939,685302023XXXX8939431351064175895,Membership,2/4/2019,1064175895,TRAVEL,11707,POS
785302023,XXXXXXXXXXXX8161,685302023XXXX8161431361012174045,Membership,2/5/2019,1012174045,GROCERIES,38312,POS
785302023,XXXXXXXXXXXX4381,685302023XXXX4381431631095599219,Membership,3/4/2019,1095599219,TRAVEL,40892,POS
785302023,XXXXXXXXXXXX7986,685302023XXXX7986431951012023320,Membership,4/5/2019,1012023320,GROCERIES,65129,POS
785302023,XXXXXXXXXXXX9543,685302023XXXX9543432631074896017,Membership,6/12/2019,1074896017,UTILITIES,86071,POS
785302023,XXXXXXXXXXXX7494,685302023XXXX7494433811047756563,Membership,10/8/2019,1047756563,PETROL PUMPS,31061,POS
785302023,XXXXXXXXXXXX6619,685302023XXXX6619434091062794979,Membership,11/5/2019,1062794979,WITHDRAWAL,1595,ATM
785302023,XXXXXXXXXXXX7147,685302023XXXX7147434411051837220,Membership,12/7/2019,1051837220,PETROL PUMPS,45440,POS
785302023,XXXXXXXXXXXX2491,685302023XXXX249113/05/20181043934256,Membership,13/5/2019,1043934256,UTILITIES,531,POS
785302023,XXXXXXXXXXXX8156,685302023XXXX815614/11/20181045010208,Membership,14/11/2019,1045010208,GROCERIES,16189,POS
785302023,XXXXXXXXXXXX5384,685302023XXXX538417/08/20181024166626,Membership,17/8/2019,1024166626,FOOD,47383,POS
785302023,XXXXXXXXXXXX6187,685302023XXXX618719/10/20181057140411,Membership,19/10/2019,1057140411,GROCERIES,43079,POS
785302023,XXXXXXXXXXXX6428,685302023XXXX642819/10/20181069779090,Membership,19/10/2019,1069779090,UTILITIES,17851,POS
785302023,XXXXXXXXXXXX7866,685302023XXXX786619/12/20181010037562,Membership,19/12/2019,1010037562,GROCERIES,37848,POS
785302023,XXXXXXXXXXXX2758,685302023XXXX275822/10/20181033896465,Membership,22/10/2019,1033896465,GROCERIES,82014,POS
785302023,XXXXXXXXXXXX1302,685302023XXXX130224/05/20181093382034,Membership,24/5/2019,1093382034,TRAVEL,29278,POS
785302023,XXXXXXXXXXXX6989,685302023XXXX698924/06/20181058221224,Membership,24/6/2019,1058221224,GROCERIES,20613,POS
785302023,XXXXXXXXXXXX6620,685302023XXXX662025/02/20181066237186,Membership,25/2/2019,1066237186,UTILITIES,77487,POS
785302023,XXXXXXXXXXXX1506,685302023XXXX150626/05/20181030328650,Membership,26/5/2019,1030328650,ENTERTAINMENT,78081,POS
785302023,XXXXXXXXXXXX2699,685302023XXXX269927/01/20181002624573,Membership,27/1/2019,1002624573,FOOD,5465,POS
785302023,XXXXXXXXXXXX1436,685302023XXXX143627/02/20181040122738,Membership,27/2/2019,1040122738,GROCERIES,28512,POS
785302023,XXXXXXXXXXXX3008,685302023XXXX300827/07/20181053356141,Membership,27/7/2019,1053356141,GROCERIES,31428,POS
785302023,XXXXXXXXXXXX4638,685302023XXXX463827/09/20181017150166,Membership,27/9/2019,1017150166,PETROL PUMPS,21773,POS
785302023,XXXXXXXXXXXX3266,685302023XXXX326627/11/20181090693210,Membership,27/11/2019,1090693210,ENTERTAINMENT,27091,POS
785302023,XXXXXXXXXXXX5322,685302023XXXX532228/08/20181002106761,Membership,28/8/2019,1002106761,ENTERTAINMENT,62961,POS
785302023,XXXXXXXXXXXX7118,685302023XXXX711829/06/20181040650560,Membership,29/6/2019,1040650560,PETROL PUMPS,45151,POS
785302023,XXXXXXXXXXXX8219,685302023XXXX821929/06/20181025905645,Membership,29/6/2019,1025905645,UTILITIES,89481,POS
785302023,XXXXXXXXXXXX9476,685302023XXXX947629/12/20181099383474,Membership,29/12/2019,1099383474,FOOD,3012,POS
785302023,XXXXXXXXXXXX2727,685302023XXXX272729/12/20181095134904,Membership,29/12/2019,1095134904,UTILITIES,36336,POS
785302023,XXXXXXXXXXXX5671,685302023XXXX567131/08/20181056782123,Membership,31/8/2019,1056782123,ENTERTAINMENT,30301,POS
785302027,XXXXXXXXXXXX9686,685302027XXXX9686431021090827436,Membership,1/2/2019,1090827436,ENTERTAINMENT,12465,POS
785302027,XXXXXXXXXXXX6242,685302027XXXX6242431601064637842,Membership,3/1/2019,1064637842,FOOD,91877,POS
785302027,XXXXXXXXXXXX8764,685302027XXXX8764431631054399544,Membership,3/4/2019,1054399544,PETROL PUMPS,30707,POS
785302027,XXXXXXXXXXXX5023,685302027XXXX5023432291074648319,Membership,5/9/2019,1074648319,TRAVEL,29440,POS
785302027,XXXXXXXXXXXX1005,685302027XXXX1005432521034762476,Membership,6/1/2019,1034762476,ENTERTAINMENT,59974,POS
785302027,XXXXXXXXXXXX6772,685302027XXXX6772433171076383768,Membership,8/5/2019,1076383768,PETROL PUMPS,90082,POS
785302027,XXXXXXXXXXXX9683,685302027XXXX9683433451050316864,Membership,9/2/2019,1050316864,TRAVEL,68089,POS
785302027,XXXXXXXXXXXX3704,685302027XXXX3704433751014382344,Membership,10/2/2019,1014382344,FOOD,39877,POS
785302027,XXXXXXXXXXXX2913,685302027XXXX2913433771028564330,Membership,10/4/2019,1028564330,WITHDRAWAL,81789,ATM
785302027,XXXXXXXXXXXX9817,685302027XXXX9817433801093365020,Membership,10/7/2019,1093365020,FOOD,41698,POS
785302027,XXXXXXXXXXXX7980,685302027XXXX7980434071014642206,Membership,11/3/2019,1014642206,WITHDRAWAL,88279,ATM
785302027,XXXXXXXXXXXX7438,685302027XXXX7438434091001252675,Membership,11/5/2019,1001252675,GROCERIES,92796,POS
785302027,XXXXXXXXXXXX5911,685302027XXXX591113/09/20181094125784,Membership,13/9/2019,1094125784,WITHDRAWAL,31018,ATM
785302027,XXXXXXXXXXXX7296,685302027XXXX729614/01/20181080396229,Membership,14/1/2019,1080396229,GROCERIES,86443,POS
785302027,XXXXXXXXXXXX3910,685302027XXXX391015/06/20181040955723,Membership,15/6/2019,1040955723,FOOD,89910,POS
785302027,XXXXXXXXXXXX4170,685302027XXXX417015/07/20181007717056,Membership,15/7/2019,1007717056,WITHDRAWAL,96251,ATM
785302027,XXXXXXXXXXXX7503,685302027XXXX750317/06/20181042474843,Membership,17/6/2019,1042474843,GROCERIES,9701,POS
785302027,XXXXXXXXXXXX7552,685302027XXXX755217/10/20181006971979,Membership,17/10/2019,1006971979,UTILITIES,40673,POS
785302027,XXXXXXXXXXXX5694,685302027XXXX569417/12/20181045021152,Membership,17/12/2019,1045021152,TRAVEL,90538,POS
785302027,XXXXXXXXXXXX8311,685302027XXXX831120/02/20181054649433,Membership,20/2/2019,1054649433,ENTERTAINMENT,67102,POS
785302027,XXXXXXXXXXXX5346,685302027XXXX534620/08/20181002006150,Membership,20/8/2019,1002006150,GROCERIES,7152,POS
785302027,XXXXXXXXXXXX8819,685302027XXXX881923/11/20181047272190,Membership,23/11/2019,1047272190,PETROL PUMPS,38337,POS
785302027,XXXXXXXXXXXX9280,685302027XXXX928024/07/20181054270660,Membership,24/7/2019,1054270660,UTILITIES,42274,POS
785302027,XXXXXXXXXXXX4643,685302027XXXX464324/11/20181088639419,Membership,24/11/2019,1088639419,FOOD,90078,POS
785302027,XXXXXXXXXXXX3332,685302027XXXX333225/07/20181024171174,Membership,25/7/2019,1024171174,GROCERIES,6816,POS
785302027,XXXXXXXXXXXX4115,685302027XXXX411525/07/20181036176665,Membership,25/7/2019,1036176665,GROCERIES,65787,POS
785302027,XXXXXXXXXXXX7400,685302027XXXX740028/03/20181088397829,Membership,28/3/2019,1088397829,UTILITIES,87804,POS
785302027,XXXXXXXXXXXX5134,685302027XXXX513429/08/20181063707193,Membership,29/8/2019,1063707193,UTILITIES,2722,POS
785302027,XXXXXXXXXXXX5234,685302027XXXX523430/03/20181047216027,Membership,30/3/2019,1047216027,ENTERTAINMENT,36649,POS
785302027,XXXXXXXXXXXX2105,685302027XXXX210531/03/20181065714497,Membership,31/3/2019,1065714497,ENTERTAINMENT,97262,POS
785302027,XXXXXXXXXXXX5424,685302027XXXX542431/12/20181040581424,Membership,31/12/2019,1040581424,GROCERIES,90454,POS
785302029,XXXXXXXXXXXX9696,685302029XXXX9696431401059421511,Platinum,2/9/2019,1059421511,PETROL PUMPS,2735,POS
785302029,XXXXXXXXXXXX7860,685302029XXXX7860431701088151720,Platinum,3/11/2019,1088151720,GROCERIES,25164,POS
785302029,XXXXXXXXXXXX8342,685302029XXXX8342432241022033051,Platinum,5/4/2019,1022033051,WITHDRAWAL,9905,ATM
785302029,XXXXXXXXXXXX9899,685302029XXXX9899432841087637508,Platinum,7/3/2019,1087637508,GROCERIES,57740,POS
785302029,XXXXXXXXXXXX2228,685302029XXXX2228433481048739417,Platinum,9/5/2019,1048739417,GROCERIES,94678,POS
785302029,XXXXXXXXXXXX8197,685302029XXXX8197434141023427859,Platinum,11/10/2019,1023427859,UTILITIES,94759,POS
785302029,XXXXXXXXXXXX7332,685302029XXXX7332434401074823071,Platinum,12/6/2019,1074823071,PETROL PUMPS,24060,POS
785302029,XXXXXXXXXXXX5115,685302029XXXX5115434441062751717,Platinum,12/10/2019,1062751717,TRAVEL,91535,POS
785302029,XXXXXXXXXXXX4244,685302029XXXX4244434441094063791,Platinum,12/10/2019,1094063791,ENTERTAINMENT,87196,POS
785302029,XXXXXXXXXXXX6294,685302029XXXX629413/01/20181099544500,Platinum,13/1/2019,1099544500,GROCERIES,31124,POS
785302029,XXXXXXXXXXXX1936,685302029XXXX193614/07/20181074301434,Platinum,14/7/2019,1074301434,TRAVEL,13058,POS
785302029,XXXXXXXXXXXX6084,685302029XXXX608415/01/20181077743601,Platinum,15/1/2019,1077743601,GROCERIES,76660,POS
785302029,XXXXXXXXXXXX3871,685302029XXXX387117/08/20181028365946,Platinum,17/8/2019,1028365946,ENTERTAINMENT,98034,POS
785302029,XXXXXXXXXXXX4991,685302029XXXX499117/08/20181061505181,Platinum,17/8/2019,1061505181,GROCERIES,55896,POS
785302029,XXXXXXXXXXXX3569,685302029XXXX356918/02/20181067093629,Platinum,18/2/2019,1067093629,PETROL PUMPS,14773,POS
785302029,XXXXXXXXXXXX8579,685302029XXXX857918/05/20181016449428,Platinum,18/5/2019,1016449428,FOOD,57810,POS
785302029,XXXXXXXXXXXX1855,685302029XXXX185518/11/20181041361030,Platinum,18/11/2019,1041361030,FOOD,29614,POS
785302029,XXXXXXXXXXXX5746,685302029XXXX574619/06/20181049354593,Platinum,19/6/2019,1049354593,GROCERIES,61340,POS
785302029,XXXXXXXXXXXX6474,685302029XXXX647420/04/20181078354689,Platinum,20/4/2019,1078354689,TRAVEL,34474,POS
785302029,XXXXXXXXXXXX4878,685302029XXXX487822/04/20181017701115,Platinum,22/4/2019,1017701115,TRAVEL,72632,POS
785302029,XXXXXXXXXXXX7758,685302029XXXX775822/04/20181065032778,Platinum,22/4/2019,1065032778,FOOD,59513,POS
785302029,XXXXXXXXXXXX9039,685302029XXXX903922/12/20181001475385,Platinum,22/12/2019,1001475385,TRAVEL,63786,POS
785302029,XXXXXXXXXXXX2145,685302029XXXX214524/12/20181065562660,Platinum,24/12/2019,1065562660,UTILITIES,60576,POS
785302029,XXXXXXXXXXXX6282,685302029XXXX628225/02/20181048647643,Platinum,25/2/2019,1048647643,GROCERIES,23856,POS
785302029,XXXXXXXXXXXX8404,685302029XXXX840426/08/20181098163077,Platinum,26/8/2019,1098163077,TRAVEL,57111,POS
785302029,XXXXXXXXXXXX1420,685302029XXXX142027/01/20181042077977,Platinum,27/1/2019,1042077977,ENTERTAINMENT,67642,POS
785302029,XXXXXXXXXXXX4197,685302029XXXX419729/11/20181030388971,Platinum,29/11/2019,1030388971,PETROL PUMPS,58965,POS
784308197,XXXXXXXXXXXX7561,684308197XXXX7561431041068668853,Membership,1/4/2019,1068668853,TRAVEL,47330,POS
784308197,XXXXXXXXXXXX7597,684308197XXXX7597431331035033628,Membership,2/2/2019,1035033628,TRAVEL,51477,POS
784308197,XXXXXXXXXXXX8970,684308197XXXX8970431331092763335,Membership,2/2/2019,1092763335,UTILITIES,54702,POS
784308197,XXXXXXXXXXXX5568,684308197XXXX5568431331090282616,Membership,2/2/2019,1090282616,TRAVEL,30394,POS
784308197,XXXXXXXXXXXX9934,684308197XXXX9934431341042006235,Membership,2/3/2019,1042006235,ENTERTAINMENT,87705,POS
784308197,XXXXXXXXXXXX1545,684308197XXXX1545431351076228200,Membership,2/4/2019,1076228200,GROCERIES,9322,POS
784308197,XXXXXXXXXXXX2537,684308197XXXX2537431361020155189,Membership,2/5/2019,1020155189,FOOD,59504,POS
784308197,XXXXXXXXXXXX3057,684308197XXXX3057432231092340827,Membership,5/3/2019,1092340827,GROCERIES,13083,POS
784308197,XXXXXXXXXXXX4874,684308197XXXX4874432881092816439,Membership,7/7/2019,1092816439,ENTERTAINMENT,66446,POS
784308197,XXXXXXXXXXXX9400,684308197XXXX9400432891058507535,Membership,7/8/2019,1058507535,GROCERIES,926,POS
784308197,XXXXXXXXXXXX9485,684308197XXXX9485433141003768023,Membership,8/2/2019,1003768023,ENTERTAINMENT,64296,POS
784308197,XXXXXXXXXXXX6321,684308197XXXX632114/02/20181021867306,Membership,14/2/2019,1021867306,ENTERTAINMENT,52158,POS
784308197,XXXXXXXXXXXX3644,684308197XXXX364415/03/20181028965278,Membership,15/3/2019,1028965278,PETROL PUMPS,70945,POS
784308197,XXXXXXXXXXXX2688,684308197XXXX268815/08/20181086483484,Membership,15/8/2019,1086483484,ENTERTAINMENT,69536,POS
784308197,XXXXXXXXXXXX3894,684308197XXXX389418/01/20181035126414,Membership,18/1/2019,1035126414,ENTERTAINMENT,84894,POS
784308197,XXXXXXXXXXXX2116,684308197XXXX211618/08/20181096197578,Membership,18/8/2019,1096197578,WITHDRAWAL,10033,ATM
784308197,XXXXXXXXXXXX9248,684308197XXXX924820/11/20181053738317,Membership,20/11/2019,1053738317,FOOD,8215,POS
784308197,XXXXXXXXXXXX9407,684308197XXXX940721/07/20181081853279,Membership,21/7/2019,1081853279,ENTERTAINMENT,71058,POS
784308197,XXXXXXXXXXXX5973,684308197XXXX597321/12/20181033577858,Membership,21/12/2019,1033577858,GROCERIES,38293,POS
784308197,XXXXXXXXXXXX5395,684308197XXXX539524/06/20181008457379,Membership,24/6/2019,1008457379,WITHDRAWAL,40845,ATM
784308197,XXXXXXXXXXXX4325,684308197XXXX432524/08/20181005149718,Membership,24/8/2019,1005149718,GROCERIES,44264,POS
784308197,XXXXXXXXXXXX7276,684308197XXXX727625/04/20181084857088,Membership,25/4/2019,1084857088,TRAVEL,32683,POS
784308197,XXXXXXXXXXXX9645,684308197XXXX964525/08/20181077120907,Membership,25/8/2019,1077120907,PETROL PUMPS,40914,POS
784308197,XXXXXXXXXXXX4468,684308197XXXX446825/09/20181028726465,Membership,25/9/2019,1028726465,WITHDRAWAL,74033,ATM
784308197,XXXXXXXXXXXX7686,684308197XXXX768626/05/20181052904507,Membership,26/5/2019,1052904507,PETROL PUMPS,81813,POS
784308197,XXXXXXXXXXXX4769,684308197XXXX476926/12/20181050247249,Membership,26/12/2019,1050247249,FOOD,13219,POS
784308197,XXXXXXXXXXXX3689,684308197XXXX368927/05/20181063291102,Membership,27/5/2019,1063291102,UTILITIES,74107,POS
784308197,XXXXXXXXXXXX4836,684308197XXXX483628/01/20181028788933,Membership,28/1/2019,1028788933,ENTERTAINMENT,68293,POS
784308197,XXXXXXXXXXXX2042,684308197XXXX204228/03/20181017939877,Membership,28/3/2019,1017939877,WITHDRAWAL,73321,ATM
784308197,XXXXXXXXXXXX5895,684308197XXXX589529/03/20181073983002,Membership,29/3/2019,1073983002,GROCERIES,35382,POS
784308197,XXXXXXXXXXXX9146,684308197XXXX914629/11/20181029231276,Membership,29/11/2019,1029231276,ENTERTAINMENT,5059,POS
784308197,XXXXXXXXXXXX2725,684308197XXXX272530/01/20181047784483,Membership,30/1/2019,1047784483,FOOD,53352,POS
784308197,XXXXXXXXXXXX4503,684308197XXXX450330/09/20181019114441,Membership,30/9/2019,1019114441,ENTERTAINMENT,70072,POS
785302033,XXXXXXXXXXXX9045,685302033XXXX9045431341091234879,Membership,2/3/2019,1091234879,WITHDRAWAL,68009,ATM
785302033,XXXXXXXXXXXX9848,685302033XXXX9848431431045399410,Membership,2/12/2019,1045399410,UTILITIES,14673,POS
785302033,XXXXXXXXXXXX9176,685302033XXXX9176431651038417974,Membership,3/6/2019,1038417974,ENTERTAINMENT,9721,POS
785302033,XXXXXXXXXXXX7628,685302033XXXX7628431941007037529,Membership,4/4/2019,1007037529,PETROL PUMPS,66654,POS
